MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 06, 2023 - OKC @ UTA",W,115.0,45.0,90.0,50.0,12.0,36.0,33.3,13.0,16.0,81.3,8.0,41.0,49.0,30.0,16.0,5.0,2.0,17.0,15.0
"Apr 04, 2023 - OKC @ GSW",L,114.5,42.0,93.5,45.1,13.5,40.5,33.3,17.0,21.0,81.05,12.5,37.0,49.5,29.5,14.5,8.5,2.0,17.0,15.5
"Apr 02, 2023 - OKC vs. PHX",L,118.0,42.67,93.33,45.83,12.67,37.67,33.67,20.0,25.67,78.8,12.67,33.0,45.67,27.33,13.0,7.0,1.67,18.67,6.67
"Mar 31, 2023 - OKC @ IND",L,118.0,41.0,92.0,44.6,12.25,36.25,33.85,23.75,29.5,80.45,12.75,31.75,44.5,25.75,11.75,7.0,1.25,19.75,2.5
"Mar 29, 2023 - OKC vs. DET",W,117.8,41.2,91.2,45.22,10.6,35.0,29.74,24.8,30.4,81.42,12.4,32.2,44.6,24.8,11.6,7.6,1.6,20.6,1.2
"Mar 28, 2023 - OKC vs. CHA",L,116.0,40.83,90.5,45.15,10.5,34.0,30.53,23.83,29.5,80.52,12.0,31.5,43.5,23.83,11.33,7.5,1.83,20.17,1.17
"Mar 26, 2023 - OKC @ POR",W,118.57,42.14,91.29,46.14,10.57,33.43,31.41,23.71,29.43,80.34,11.29,31.57,42.86,24.0,11.29,8.0,2.0,20.29,0.57
"Mar 24, 2023 - OKC @ LAL",L,118.5,42.0,91.62,45.83,10.75,33.62,31.78,23.75,29.25,81.01,11.5,31.25,42.75,23.88,11.25,8.62,2.0,20.12,1.25
"Mar 23, 2023 - OKC @ LAC",L,117.67,41.78,91.67,45.57,11.11,33.89,32.57,23.0,28.11,81.96,11.56,31.44,43.0,23.56,11.11,8.33,2.33,20.0,0.56
"Mar 21, 2023 - OKC @ LAC",W,116.4,41.7,91.8,45.42,11.3,34.4,32.64,21.7,26.4,82.85,11.7,31.0,42.7,23.6,11.4,8.1,2.4,20.0,-1.7
"Mar 19, 2023 - OKC vs. PHX",W,115.0,41.45,91.91,45.1,11.18,34.64,32.13,20.91,25.27,83.76,11.73,31.36,43.09,23.18,11.45,7.55,2.55,20.09,-1.45
"Mar 16, 2023 - OKC @ TOR",L,115.75,41.5,91.25,45.51,11.17,34.08,32.73,21.58,26.17,83.5,11.25,31.92,43.17,22.92,11.83,7.58,2.58,20.08,-1.0
"Mar 14, 2023 - OKC vs. BKN",W,115.38,41.38,91.46,45.28,11.31,33.85,33.43,21.31,25.69,84.0,11.23,31.62,42.85,22.54,11.92,7.38,2.69,19.85,-2.23
"Mar 12, 2023 - OKC @ SAS",W,115.79,41.64,92.0,45.3,11.29,33.79,33.42,21.21,25.5,84.21,11.43,32.0,43.43,22.5,11.86,7.5,2.5,20.21,-1.07
"Mar 11, 2023 - OKC @ NOP",W,114.87,41.27,92.2,44.81,11.2,34.13,32.9,21.13,25.33,84.4,11.47,32.73,44.2,22.73,11.67,7.53,2.53,20.13,-0.2
"Mar 08, 2023 - OKC @ PHX",L,114.56,41.0,91.44,44.9,11.06,33.75,32.85,21.5,25.75,84.4,11.0,32.81,43.81,22.38,11.69,7.75,2.5,19.94,0.69
"Mar 07, 2023 - OKC vs. GSW",W,113.76,40.53,91.24,44.46,11.29,34.29,32.97,21.41,25.47,85.04,10.76,32.65,43.41,22.41,11.94,7.82,2.47,19.53,-1.18
"Mar 05, 2023 - OKC vs. UTA",W,115.06,41.06,91.39,44.95,11.61,34.44,33.69,21.33,25.39,84.94,10.89,32.56,43.44,22.72,12.28,7.94,2.44,19.39,-0.61
"Mar 03, 2023 - OKC vs. UTA",W,115.79,41.21,91.16,45.25,11.74,34.58,33.91,21.63,25.79,84.77,10.89,32.47,43.37,22.79,12.26,8.0,2.53,19.42,-0.05
"Mar 01, 2023 - OKC vs. LAL",L,116.5,41.75,91.8,45.49,12.0,35.0,34.18,21.0,25.2,83.75,10.9,32.3,43.2,23.2,12.0,8.2,2.65,19.55,1.3
"Feb 28, 2023 - OKC vs. SAC",L,116.52,41.86,91.76,45.62,11.95,35.24,33.87,20.86,25.14,83.33,10.95,32.19,43.14,23.48,12.05,8.19,2.71,19.9,0.95
"Feb 26, 2023 - OKC vs. SAC",L,116.55,41.91,92.05,45.55,11.91,35.23,33.75,20.82,25.09,83.33,11.0,32.09,43.09,23.68,11.95,8.23,2.64,20.05,0.64
"Feb 24, 2023 - OKC @ PHX",L,116.48,41.87,91.78,45.64,12.09,35.43,34.03,20.65,25.0,82.92,10.91,31.91,42.83,23.7,12.04,8.3,2.52,20.0,0.22
"Feb 23, 2023 - OKC @ UTA",L,116.42,41.83,91.92,45.54,12.21,35.54,34.25,20.54,24.96,82.59,11.04,31.96,43.0,23.83,11.92,8.17,2.5,20.04,-0.17
"Feb 15, 2023 - OKC vs. HOU",W,116.52,41.96,92.72,45.32,12.04,35.6,33.75,20.56,25.04,82.4,11.4,32.04,43.44,23.8,11.88,8.16,2.52,20.16,-0.2
"Feb 13, 2023 - OKC vs. NOP",L,117.15,41.96,92.5,45.44,11.92,35.54,33.47,21.31,25.88,82.5,11.35,32.31,43.65,23.69,11.85,8.15,2.58,20.19,1.23
"Feb 10, 2023 - OKC @ POR",W,116.52,41.81,92.41,45.32,11.81,35.44,33.24,21.07,25.59,82.53,11.44,32.19,43.63,23.56,12.04,8.15,2.59,20.07,1.07
"Feb 07, 2023 - OKC @ LAL",W,117.29,42.0,92.07,45.72,11.82,35.04,33.84,21.46,25.93,82.85,11.39,31.71,43.11,23.75,12.0,8.18,2.61,20.29,1.36
"Feb 06, 2023 - OKC @ GSW",L,117.83,42.24,92.14,45.94,12.0,35.0,34.4,21.34,25.72,83.1,11.24,31.66,42.9,24.03,12.03,8.31,2.59,20.21,1.41
"Feb 04, 2023 - OKC vs. HOU",W,117.7,42.3,92.1,46.02,11.97,34.9,34.4,21.13,25.57,82.71,11.1,31.57,42.67,23.93,12.0,8.3,2.6,19.87,0.47
"Feb 01, 2023 - OKC @ HOU",L,118.84,42.74,92.26,46.4,12.26,35.26,34.76,21.1,25.48,82.85,11.03,31.61,42.65,24.42,11.9,8.39,2.71,19.84,1.48
"Jan 30, 2023 - OKC vs. GSW",L,118.44,42.59,92.59,46.1,12.25,35.5,34.55,21.0,25.38,82.81,11.44,31.5,42.94,24.34,11.84,8.47,2.81,19.94,1.25
"Jan 27, 2023 - OKC vs. CLE",W,118.48,42.7,92.61,46.21,12.21,35.15,34.89,20.88,25.21,82.88,11.33,31.61,42.94,24.3,12.0,8.52,2.85,19.88,0.97
"Jan 25, 2023 - OKC vs. ATL",L,118.29,42.62,92.12,46.39,12.15,34.65,35.5,20.91,25.21,83.03,11.29,31.74,43.03,24.15,12.09,8.41,2.82,19.79,1.29
"Jan 22, 2023 - OKC @ DEN",W,118.69,42.91,92.4,46.55,12.23,34.63,35.74,20.63,24.94,82.62,11.31,31.54,42.86,24.34,12.09,8.51,2.8,19.89,1.11
"Jan 20, 2023 - OKC @ SAC",L,118.19,42.83,92.31,46.51,12.08,34.39,35.5,20.44,24.69,82.76,11.39,31.67,43.06,24.25,11.97,8.39,2.86,20.0,1.14
"Jan 18, 2023 - OKC vs. IND",W,118.05,42.89,92.32,46.56,12.19,34.54,35.62,20.08,24.32,82.24,11.3,31.57,42.86,24.16,11.89,8.27,2.81,20.0,0.97
"Jan 15, 2023 - OKC @ BKN",W,118.26,43.0,92.34,46.66,12.29,34.63,35.79,19.97,24.24,82.08,11.34,31.5,42.84,24.61,12.08,8.37,2.92,20.13,1.47
"Jan 13, 2023 - OKC @ CHI",W,118.1,42.92,92.28,46.61,12.28,34.54,35.86,19.97,24.28,81.95,11.33,31.69,43.03,24.51,12.0,8.28,3.03,19.97,1.69
"Jan 12, 2023 - OKC @ PHI",W,118.25,43.02,92.28,46.72,12.25,34.5,35.8,19.95,24.23,82.06,11.35,31.75,43.1,24.45,11.97,8.38,3.1,19.95,2.0
"Jan 10, 2023 - OKC @ MIA",L,118.61,43.05,92.12,46.83,12.29,34.46,35.96,20.22,24.44,82.35,11.2,31.8,43.0,24.54,11.95,8.34,3.17,20.0,2.41
"Jan 08, 2023 - OKC vs. DAL",W,118.43,43.07,92.1,46.86,12.21,34.48,35.72,20.07,24.36,81.98,11.26,31.76,43.02,24.6,12.12,8.33,3.17,20.17,2.33
"Jan 06, 2023 - OKC vs. WAS",W,118.47,43.14,92.16,46.9,12.21,34.33,35.88,19.98,24.26,81.93,11.3,31.84,43.14,24.65,12.02,8.26,3.28,20.3,2.53
"Jan 04, 2023 - OKC @ ORL",L,118.66,43.3,92.3,46.99,12.32,34.39,36.11,19.75,24.02,81.69,11.3,31.8,43.09,24.77,11.98,8.27,3.34,20.43,2.86
"Jan 03, 2023 - OKC vs. BOS",W,118.58,43.13,92.22,46.85,12.38,34.44,36.21,19.93,24.18,81.88,11.24,31.62,42.87,24.73,11.91,8.29,3.33,20.49,2.56
"Dec 31, 2022 - OKC vs. PHI",L,119.26,43.46,92.35,47.12,12.54,34.57,36.51,19.8,24.13,81.48,11.2,31.7,42.89,24.87,11.93,8.41,3.33,20.54,3.22
"Dec 29, 2022 - OKC @ CHA",L,118.77,43.28,92.34,46.92,12.53,34.6,36.44,19.68,24.09,81.1,11.28,31.77,43.04,24.68,12.02,8.38,3.38,20.55,2.74
"Dec 27, 2022 - OKC vs. SAS",W,118.65,43.25,92.48,46.83,12.5,34.62,36.32,19.65,24.02,81.2,11.27,31.73,43.0,24.48,12.02,8.4,3.33,20.69,2.52
"Dec 23, 2022 - OKC vs. NOP",L,118.88,43.31,92.35,46.96,12.51,34.41,36.68,19.76,24.16,81.19,11.31,31.73,43.04,24.49,12.06,8.43,3.47,20.63,2.8
"Dec 21, 2022 - OKC vs. POR",W,119.0,43.38,92.54,46.95,12.52,34.42,36.69,19.72,24.18,81.0,11.28,31.84,43.12,24.54,12.18,8.44,3.5,20.74,2.68
"Dec 19, 2022 - OKC vs. POR",W,118.65,43.24,92.24,46.94,12.43,34.22,36.63,19.75,24.2,81.06,11.24,31.76,43.0,24.43,12.29,8.45,3.49,20.65,2.69
"Dec 17, 2022 - OKC vs. MEM",W,118.73,43.17,92.15,46.92,12.4,34.15,36.6,19.98,24.44,81.17,11.23,31.69,42.92,24.35,12.29,8.42,3.52,20.65,2.67
"Dec 16, 2022 - OKC vs. MIN",L,118.66,43.08,92.15,46.81,12.53,34.36,36.71,19.98,24.57,80.85,11.19,31.94,43.13,24.43,12.26,8.4,3.45,20.74,2.74
"Dec 14, 2022 - OKC vs. MIA",L,118.5,43.04,92.07,46.81,12.5,34.41,36.58,19.93,24.5,80.86,11.15,32.02,43.17,24.52,12.44,8.37,3.46,20.74,2.65
"Dec 12, 2022 - OKC @ DAL",L,118.31,43.0,91.89,46.86,12.44,34.22,36.6,19.87,24.47,80.73,11.07,32.11,43.18,24.55,12.47,8.35,3.47,20.65,2.56
"Dec 10, 2022 - OKC @ CLE",L,118.23,42.98,91.82,46.88,12.39,34.16,36.52,19.88,24.41,80.99,11.05,32.11,43.16,24.48,12.48,8.27,3.43,20.68,2.39
"Dec 07, 2022 - OKC @ MEM",L,117.95,42.89,91.67,46.86,12.35,34.07,36.48,19.81,24.33,80.97,10.98,32.12,43.11,24.49,12.46,8.26,3.47,20.77,2.21
"Dec 05, 2022 - OKC @ ATL",W,117.67,42.74,91.67,46.69,12.38,34.14,36.49,19.81,24.31,81.07,11.03,32.16,43.19,24.5,12.57,8.28,3.47,20.69,1.81
"Dec 03, 2022 - OKC @ MIN",W,117.73,42.75,91.73,46.67,12.37,34.14,36.47,19.86,24.31,81.32,11.08,32.2,43.29,24.51,12.63,8.27,3.47,20.66,1.9
"Nov 30, 2022 - OKC vs. SAS",W,118.02,42.83,91.75,46.75,12.35,34.0,36.57,20.0,24.48,81.3,11.12,32.15,43.27,24.53,12.77,8.32,3.5,20.62,1.98
"Nov 28, 2022 - OKC @ NOP",L,118.03,42.92,91.79,46.82,12.3,33.89,36.51,19.9,24.43,81.06,11.18,32.23,43.41,24.41,12.75,8.25,3.51,20.61,2.08
"Nov 26, 2022 - OKC @ HOU",L,117.76,42.77,91.79,46.66,12.29,33.95,36.43,19.92,24.4,81.23,11.29,32.18,43.47,24.27,12.85,8.29,3.52,20.63,1.98
"Nov 25, 2022 - OKC vs. CHI",W,117.56,42.7,91.87,46.54,12.25,34.11,36.22,19.9,24.38,81.25,11.37,32.06,43.43,24.19,12.89,8.35,3.51,20.54,1.75
"Nov 23, 2022 - OKC vs. DEN",L,117.64,42.72,91.92,46.54,12.17,34.03,36.03,20.03,24.5,81.35,11.34,32.19,43.53,24.19,12.89,8.33,3.53,20.55,1.78
"Nov 21, 2022 - OKC vs. NYK",L,117.77,42.71,92.0,46.49,12.26,34.12,36.16,20.09,24.55,81.41,11.35,32.11,43.46,24.22,12.85,8.29,3.58,20.65,1.68
"Nov 18, 2022 - OKC @ MEM",L,117.79,42.71,91.94,46.53,12.2,33.97,36.12,20.17,24.67,81.36,11.35,32.03,43.38,24.23,12.86,8.24,3.61,20.61,1.5
"Nov 16, 2022 - OKC @ WAS",W,117.67,42.75,92.0,46.53,12.18,33.97,36.07,20.0,24.46,81.37,11.3,32.07,43.37,24.37,12.84,8.19,3.69,20.72,1.31
"Nov 14, 2022 - OKC @ BOS",L,117.72,42.76,91.84,46.65,12.24,33.93,36.29,19.96,24.49,81.14,11.26,32.01,43.28,24.37,12.87,8.13,3.74,20.74,1.31
"Nov 13, 2022 - OKC @ NYK",W,117.78,42.83,91.93,46.67,12.22,33.87,36.3,19.91,24.43,81.13,11.25,32.14,43.39,24.32,12.97,8.07,3.77,20.74,1.23
"Nov 11, 2022 - OKC vs. TOR",W,118.17,43.0,91.87,46.89,12.29,33.83,36.56,19.89,24.37,81.26,11.14,32.17,43.31,24.41,13.06,8.09,3.79,20.83,1.36
"Nov 09, 2022 - OKC vs. MIL",L,118.37,43.13,91.89,47.02,12.32,33.86,36.64,19.79,24.27,81.19,11.2,32.13,43.32,24.51,13.14,8.11,3.82,20.92,1.61
"Nov 07, 2022 - OKC @ DET",L,118.56,43.22,92.15,46.99,12.4,34.01,36.68,19.71,24.19,81.09,11.26,32.22,43.49,24.5,13.14,8.12,3.89,20.99,1.53
"Nov 05, 2022 - OKC @ MIL",L,118.34,43.19,92.29,46.9,12.37,34.0,36.6,19.59,24.1,80.86,11.33,32.19,43.52,24.48,13.1,8.14,3.99,21.05,1.38
"Nov 03, 2022 - OKC vs. DEN",L,118.01,43.09,92.18,46.84,12.36,34.01,36.56,19.46,23.99,80.62,11.3,32.15,43.45,24.45,13.14,8.11,3.97,21.01,1.18
"Nov 01, 2022 - OKC vs. ORL",W,117.91,43.12,92.19,46.86,12.28,33.95,36.35,19.39,23.92,80.52,11.28,32.12,43.4,24.37,13.09,8.12,3.99,20.99,1.0
"Oct 29, 2022 - OKC @ DAL",W,117.88,43.14,92.22,46.87,12.25,33.95,36.26,19.34,23.87,80.52,11.24,32.07,43.3,24.42,13.14,8.18,4.05,20.93,1.09
"Oct 27, 2022 - OKC vs. LAC",W,117.87,43.16,92.18,46.9,12.16,33.83,36.05,19.4,23.96,80.48,11.21,32.14,43.35,24.43,13.17,8.19,4.08,21.04,1.16
"Oct 25, 2022 - OKC vs. LAC",W,117.87,43.21,92.22,46.94,12.22,33.88,36.16,19.24,23.76,80.57,11.23,32.03,43.26,24.46,13.15,8.22,4.08,21.04,1.24
"Oct 23, 2022 - OKC vs. MIN",L,117.75,43.19,92.44,46.83,12.11,33.84,35.87,19.25,23.77,80.56,11.35,32.11,43.47,24.39,13.06,8.27,4.13,20.94,1.41
"Oct 22, 2022 - OKC @ DEN",L,117.6,43.16,92.46,46.79,12.07,33.92,35.7,19.2,23.74,80.44,11.35,32.1,43.45,24.39,13.04,8.25,4.12,20.86,1.26
"Oct 19, 2022 - OKC @ MIN",L,117.59,43.15,92.48,46.76,12.11,33.98,35.75,19.19,23.73,80.42,11.33,32.16,43.49,24.44,13.04,8.27,4.14,20.94,1.19
